# Hurst index, argmin set length, argmin set center, Hmax - Hmin
1.286499757017310341e-01,4.836197035223497309e-01,8.752202704648750498e-01,8.089104337759933649e-01
5.622460119700395387e-02,2.284183608364562801e-01,6.781426534933423511e-01,8.626202836020790965e-01
3.459240209023203838e-01,1.380213114411696917e+00,2.985798711525133875e-02,5.781204896225118350e-01
2.374863937750812393e-01,1.619754120848368562e+00,6.750080566438196872e-01,5.334311700301495041e-01
3.482742830440204718e-01,2.079187924097613216e+00,1.116432171492308001e+00,2.121302491123615019e-01
3.854374455266821320e-01,2.267795111742103575e-01,-1.193019299990774496e+00,3.478091701964055593e-01
5.277617315680371846e-01,1.492563827849173297e+00,-1.196421762735773386e+00,2.839623863482909627e-03
5.444985250795485454e-01,1.093209665956337506e+00,-7.288408882847379200e-01,1.295183348535644541e-01
2.892201216251459872e-01,2.844365912312293965e+00,-4.464844022759559827e-01,5.876541892727407124e-01
6.702472566206782445e-02,8.828595308782227757e-01,5.256052667068195072e-01,7.679021404834339704e-01
1.621955857539605084e-01,7.633840673673815136e-01,2.825666634989295600e-01,6.438645376850899993e-01
3.173797810208534020e-01,2.984847186587223256e+00,-1.495417218328158437e+00,1.355170175645487030e-02
3.020675475876403171e-01,2.146023878334039292e+00,-6.230012877271107197e-01,4.872651231765737778e-01
7.812579436233805241e-01,2.619991887960111399e+00,1.515147200712847475e-01,1.780242490356409579e-02
6.003451729459829966e-02,1.250278454633771963e+00,4.795611738400850088e-01,8.897027497322382850e-01
6.104370415716228737e-02,1.070553325594236771e+00,-1.485141292446477523e+00,3.505312058883461868e-01
5.050027804068885073e-02,2.486364310976676428e-01,6.959473059446621424e-01,8.980731976156461904e-01
1.503955376839636315e-01,1.843642097201084962e+00,4.999995003962729445e-01,7.906884273807869290e-01
3.445750313498801010e-01,2.564195978784277408e+00,1.411455797225792619e+00,5.661345329572784468e-01
1.762066013754983729e-01,2.956352391211384045e+00,1.001984543457208332e+00,6.139819603859978381e-01
3.861987653027074696e-01,5.482561020460363643e-01,-1.546352751400943193e+00,5.079381877470021678e-01
6.320651397517530745e-02,2.134822688054785367e+00,-1.053536038189162305e-02,8.727295564252300908e-01
5.107606597215152283e-02,1.175229987447167002e+00,-3.649360702576894822e-01,5.841923191824418549e-01
1.441893684448955215e-01,2.348314090648799812e+00,9.535748115615905185e-01,7.489649464639550613e-01
5.541130804530290943e-01,1.851830525970999952e+00,-3.606571499728096208e-01,7.259384065868612623e-02
9.945751487365797616e-02,2.947129764782327577e+00,1.187410643586491954e+00,5.686502537942558222e-01
2.420472670690518302e-01,1.681357805755519852e+00,-1.503400282412078459e-01,2.759923147953451950e-01
5.077208009811753908e-02,1.644732060079953317e+00,-2.338228301128670861e-01,8.953374229888436675e-01
4.622714250545557069e-01,1.670795030679256499e+00,2.756273744874926379e-01,4.994624318319501599e-02
2.010685738990007354e-01,2.379462421341366873e+00,1.585559691400295623e-01,6.028966081845382741e-02
2.829215930116160127e-01,2.758435242865010739e+00,-4.708958933409834735e-02,5.985911554951622859e-02
1.810189732087695291e-01,1.359060121346300054e+00,1.387850304637423315e+00,7.297273779190920351e-01
5.529942877195029860e-01,2.951608286269121972e+00,6.468579718694806857e-01,2.322893301695285739e-01
1.313464786067358170e-01,7.784751649736763035e-01,-1.264775031486234491e+00,4.459331013638564989e-02
5.136301552920190527e-01,1.120998548114970905e+00,-2.241404514361122757e-02,1.582114866096687722e-01
9.033802374452938599e-02,1.701209178223026086e+00,1.035454940257736212e+00,5.737001502786646112e-01
8.930892393893655190e-02,2.048215488673951423e+00,2.443254914150899682e-01,4.171792061161192500e-01
1.259596351959599847e-01,1.733113066949162562e+00,-1.557318781218886006e-01,4.419410423271328270e-01
5.154163101861637397e-01,7.993061200256794674e-01,4.891420614746625484e-01,4.249819978366810025e-01
2.899053538265105034e-01,1.461567303300881804e+00,-9.523715311326075295e-01,1.331580811432014899e-02
3.843154156967106827e-01,2.053293180501015058e+00,1.333312234535394047e+00,3.783465168666088063e-01
6.966587268259902266e-02,9.228247877649047304e-01,7.266996925777651217e-01,6.865720381022787366e-01
5.437740926568758182e-01,1.994007677449422644e+00,3.606256319850261738e-01,3.045745301405371475e-01
3.544001940027819986e-01,2.412806199874217405e+00,1.220036895927953058e+00,2.989349559949233681e-02
3.733650003120673189e-01,1.820976596385976087e+00,-3.197163915831420233e-01,2.471168338930950226e-01
8.993381211467213476e-02,2.339657265700468614e+00,-3.698135733669738467e-01,8.178287706437094018e-01
8.703529988716282584e-02,6.788931107197391235e-01,-6.145511756026920125e-01,1.778553294463952605e-02
2.341344641555704875e-01,1.852306489787032717e+00,5.017793440323603527e-01,5.292319632457113121e-01
5.834001371005344272e-02,2.687872943005886306e+00,-4.715554915927833157e-01,8.269890376528262754e-01
6.909239693312084485e-02,2.119132941110390522e+00,-7.132482883651933836e-01,1.098011481051187760e-01
4.869656764450475128e-01,2.363259461435692543e+00,-3.025290419436859057e-01,1.417462415878689708e-01
7.616766405987915323e-02,1.752097133145492425e+00,-7.276614619198762401e-01,8.263703262656197923e-01
4.382084358953623471e-01,5.546769494370291653e-01,8.368413680101838281e-01,4.207277653828114805e-01
3.202591827444476458e-01,8.959087684756914527e-01,1.453963115129106587e+00,3.627110526715510153e-02
4.082512927023507210e-01,9.266912075980071606e-02,1.468536555798224841e+00,5.322105883509111734e-01
7.250185078879566036e-02,3.461376549740295960e-01,-1.009985616324318602e+00,7.321841278909310136e-01
6.189038476219437257e-01,6.294784201678922386e-01,1.398197026878260196e+00,3.290417725547070127e-01
2.047925778020282528e-01,1.734306460601018562e+00,-5.350166470108145278e-01,4.380434405970357603e-01
3.223856715600512124e-01,2.759981328175162840e+00,4.931316344234843996e-01,8.914195682567355172e-02
9.793082847045309070e-02,1.351407477255735623e+00,6.792672075215170358e-01,8.376286460783040067e-01
4.137656847259525428e-01,2.873388091563020996e+00,6.912805064911209385e-01,4.701288824794682686e-01
3.021071238712678131e-01,1.082993731711548779e+00,-1.261647241339022285e+00,9.938175162595136447e-02
3.330930951134018492e-01,2.864649586356441180e+00,-1.102624320008119385e+00,1.475376517379644037e-01
6.618433594276310061e-02,5.377024040076650024e-02,-5.463264055214280823e-01,4.331018834791948713e-01
5.351275994369849576e-01,2.048322257813163461e+00,-5.231178178486699526e-01,3.044857151592145206e-01
1.790612425354521364e-01,2.559588444655194639e+00,-1.168359852250173692e-01,2.376201460328216664e-01
3.201609425318120428e-01,3.276512611917696827e-01,-1.251180628165725839e+00,1.866935171067362065e-01
5.801489224363616248e-01,8.389082389937141393e-01,1.262208996037505804e+00,1.394321500609154718e-01
1.321073648183393456e-01,1.788652637481934260e+00,-8.412208814837975890e-01,4.937487713418228785e-01
2.687710059330001289e-01,2.219278607134636871e+00,-9.203954156684499566e-01,5.451315835925860664e-01
5.859792241517119277e-02,1.210404991608510894e+00,-1.173531801030788690e+00,8.876692882816930030e-01
7.664181937742166328e-02,2.440907453850579500e+00,-4.400214127679458187e-01,7.883319763551410730e-01
4.105372787443430371e-01,1.844299455820563427e+00,1.100300812574131371e+00,3.679249497503145894e-01
3.274871503915267046e-01,1.574892925913184971e+00,-1.392954449202109091e+00,5.701814566909029214e-01
6.858317078559822422e-01,1.407061474143507240e+00,-1.215099173715753267e+00,1.514576495662434130e-02
2.340011349465346835e-01,3.028110240053406343e+00,1.298315958613357246e+00,5.343239872410832092e-01
8.226106188963464017e-02,1.986360649755858354e+00,1.086885319932263005e+00,6.697717476997155917e-01
5.846456736801852738e-01,2.160572917241767588e+00,-9.656548750687954374e-02,2.942374423535785155e-01
5.334661206831512459e-01,2.134640455337541098e+00,-3.273215391662065432e-01,3.458969348340795724e-01
9.472833880944644958e-02,8.990811047486948482e-01,1.003865263345704140e+00,7.935792522360640699e-01
8.727251178379633600e-01,2.097730041774533927e+00,-3.498058198462605795e-02,5.944538580694547214e-02
4.834890886026839141e-01,1.547656470227288583e+00,1.060965870439839698e+00,3.053440124352371221e-01
3.319835232572653783e-01,2.648739444183480174e+00,1.294267217694504701e-01,4.399462225072275356e-01
7.559206187007239119e-02,1.333651064470958048e+00,8.726208091174116888e-01,1.256287893798516409e-01
5.940652147656262372e-01,3.124879359175447568e-01,5.966192676542882989e-01,4.923335613657242593e-02
6.171889086832055282e-01,1.967340885847921550e+00,-5.244149546563386943e-01,1.401645894754122157e-01
2.942311581352938243e-01,8.909323925878243067e-01,1.448928555768702386e+00,4.408784965875953143e-01
2.606212107656295518e-01,9.419202230352736738e-01,3.353125356806260227e-01,6.759588698327525513e-01
6.298712358196676409e-01,1.279572126613390814e-01,7.756804887109993718e-01,1.993916290492960819e-01
6.529671277691920239e-02,7.920185612719272683e-01,-7.437687508712333972e-01,5.503736863237387311e-01
6.888925722013497510e-02,3.077840938210940624e+00,-1.554148595818516165e+00,8.417045850625918257e-01
5.583185961170131772e-01,1.712587951220458926e-01,-1.155912290117606434e+00,1.526912961393029899e-01
6.618698364085326413e-02,2.515071541096803642e+00,9.854154586647894121e-01,5.458082633620515711e-01
1.312911856805757393e-01,9.715762797869713641e-01,-6.563574044360401816e-01,2.542175143227474177e-01
1.103839706951219440e-01,5.037139121617260074e-01,-1.358717382396927853e-01,3.203613160436486473e-01
3.322196513873977852e-01,1.432719708319152740e+00,3.219303236949866420e-01,2.014726872899809673e-01
5.371487346050601158e-02,9.120045858796561600e-01,3.761022061476648748e-02,6.769364702926453647e-01
5.671891335904070131e-01,2.226298713903869242e+00,1.176009382769100942e+00,3.358991548001959426e-01
3.196336388815540497e-01,5.176614864169848396e-01,1.200351604155527108e+00,5.777160673442351957e-01
5.270593724839352234e-02,3.674954948556807821e-02,3.456545702069790948e-01,4.336390417306625333e-01
3.096884885105459784e-01,4.812858288331822720e-01,1.400414389945734861e+00,9.054821175533511735e-02
5.542402997286030031e-01,1.552966923611196481e+00,-1.465984467014532777e+00,3.658327850378085833e-01
3.477421899432826535e-01,1.670632183138027749e-01,-2.790004042998479594e-01,5.447355952863263129e-01
1.520641636502254035e-01,1.851778303704667561e-01,-2.649020698368420579e-02,7.232556381143695479e-01
5.557900859914891023e-02,5.717962806550045407e-01,8.743657229806969244e-01,3.308497421865351784e-01
1.596640814493108795e-01,1.673658054928603089e+00,-1.225440060394071606e+00,8.280921083993184051e-02
1.836184987583484030e-01,8.873858001732732870e-01,6.331359612523362879e-01,6.494926160738925258e-01
1.999332711444951616e-01,2.599954989227651225e+00,1.163622470854868141e+00,3.095621302570086830e-01
6.953624262302256220e-02,2.238479863138498782e+00,1.022525031678623186e+00,7.896928019136074672e-01
8.550282207329822082e-02,2.877805203819124191e+00,-5.450942336623125772e-01,8.070821142097839296e-01
3.160416526864284203e-01,1.084969562959259948e+00,-5.368269769070398434e-01,4.502681734665039959e-01
2.046438207480461569e-01,2.133988190942078589e+00,-8.905674930576470416e-01,1.718182724605131217e-01
5.829362230595315220e-01,3.031126948998753790e+00,1.018691338807913738e+00,2.752252088019369047e-01
9.617133955849813121e-02,2.657591318498511157e+00,1.489487490320532181e+00,8.331176631875981675e-01
2.184854041298419092e-01,1.703467729985508328e-01,-1.530912585399480275e+00,2.026377536139261082e-01
1.498833539015975713e-01,3.314935688097380151e-01,-1.515163000224386991e+00,3.331649651579355886e-01
4.626863700278998626e-01,2.896564479767656408e+00,-1.149559505237351953e-01,3.400026956042516146e-01
2.626325979340934924e-01,4.533599319746446366e-01,6.133071059394602509e-01,2.812762350976161230e-02
4.473330075015222174e-01,2.200647543323309474e+00,-7.777408432269152794e-01,2.361418922156484634e-01
9.248811590381471326e-02,2.171848917840634829e+00,-7.725903752584619699e-01,8.236946004517857745e-01
1.153326601189437056e-01,6.156429285000701856e-01,-1.133755262498266081e+00,8.297645487998908109e-01
2.286758640628679395e-01,8.896706101977338577e-01,2.650888524261509893e-01,3.638156797723877678e-01
2.296888022611919822e-01,1.621754267660098892e+00,5.804209332638102792e-01,6.285235284979202586e-01
5.339570022489165124e-01,2.170756971652004985e+00,5.653892099350588119e-01,2.603754352988302267e-01
3.994444313271697244e-01,2.086375698024659497e-01,-7.107801564884901335e-01,8.607309458344541975e-02
7.364994847942374356e-01,1.177189609797291148e-01,9.271774264201135818e-01,1.693137060332694510e-01
6.183951694359797469e-02,1.545737732638508444e+00,1.129135291110214823e+00,4.102679439907433445e-01
1.379686241667617830e-01,7.788835103630252776e-01,-3.768256796119691665e-01,4.752024788823632218e-01
3.854073816123314011e-01,3.876343143105327460e-01,-1.104564200589253975e+00,4.206984951145309459e-02
1.226666374197747655e-01,2.633845749109054335e+00,9.121804792487617775e-01,6.845342428940170976e-01
1.532267410594799206e-01,6.651649911819408345e-01,1.172437184328811277e+00,4.109511311272343037e-01
5.585889576009753776e-01,2.174521567942764300e+00,-2.358311875633667398e-02,3.443241236658242110e-01
2.093540483162020793e-01,2.347298697375685972e+00,-8.791567191141875792e-01,6.455354083087870842e-01
3.017753456414669633e-01,2.526228081023662142e+00,2.265736445057171533e-01,1.387437799576299313e-01
1.968094159982881064e-01,1.086837426314469557e+00,-3.975629021956762488e-01,4.460782065525650819e-02
1.855591354857346609e-01,7.548324879605585735e-01,4.809269587902758047e-01,6.891125274798354239e-01
3.135931272268924208e-01,1.270620261737442913e+00,-3.891113861406878538e-01,1.486148872720311487e-01
6.513227985330867220e-01,1.168181384935625955e-01,-6.049736774109550907e-01,1.036578865527558735e-01
6.950123520115498721e-01,2.700588804077449723e+00,1.227445282406565141e+00,1.334317870413103124e-01
6.257088213602743365e-02,1.637575803919788742e+00,-5.874197998152400624e-01,3.921144949883279551e-01
9.949062074521164423e-02,3.623784037763926325e-01,-6.646405095471091817e-01,1.988751147523956098e-01
1.450382262257638166e-01,2.725982142559974619e+00,8.002422669112840836e-01,1.997580537746088403e-01
1.276449527507928783e-01,1.127036316197925103e+00,-1.054861405063807211e+00,6.872983656868207891e-01
2.196890009433064561e-01,2.011587018944796856e+00,-1.541048957440602551e+00,2.528077922260779098e-01
5.676877669470867249e-02,1.035348399245472173e+00,-1.246923075888313637e+00,8.927751489960106257e-01
2.264349673141025643e-01,2.574200411418839707e+00,-9.090872585245470816e-01,1.621946314693674673e-01
7.564394858799268484e-02,8.638768069834099617e-01,6.794480108887716030e-01,8.562116156352064245e-01
1.896530330254934116e-01,2.995186723832542253e+00,-1.149988630621784358e+00,2.012105923833272803e-01
3.212640108429786201e-01,2.566093672724135910e+00,-7.053219810856601324e-01,5.445203036077028713e-01
4.945752496586970359e-01,2.891364879828748347e-01,-1.091311252155126033e-01,3.503819714589542222e-01
6.084835110645585576e-01,2.735403709941477857e+00,-1.177933247128866157e+00,2.472322010883063470e-01
6.091171436930093580e-02,2.611673412815511242e+00,-1.440695381746305515e+00,4.951170294219202073e-01
1.175023911791194670e-01,5.244965564762917865e-01,6.014876676841423020e-01,2.692064437366086804e-01
1.594346963974659914e-01,2.728556480758827618e+00,-3.117621843087663436e-01,9.912397718602039554e-02
5.767216512087962599e-01,4.572392344929558927e-01,-4.030196287719315373e-01,2.295703487165192680e-01
4.526452177234404073e-01,2.382348910763394390e+00,-1.062625357471063348e+00,3.098650291942854351e-01
3.201323725295693867e-01,1.450058184331050271e+00,1.398176146669909414e+00,5.848062154742862395e-01
1.770057529145362962e-01,2.905716650991496230e+00,-2.158534768025677231e-01,6.926141283070110788e-01
4.392927715571610658e-01,1.715525415017638444e+00,1.529564805764860314e+00,1.176527658717996250e-01
9.569976366131480172e-02,1.038769415220942793e+00,1.067470047559386792e+00,7.784096517657438374e-01
4.169456484539040830e-01,2.910027959795340013e+00,1.205505891724598433e+00,4.235549369003456799e-01
2.101499816996038050e-01,8.575560391952952166e-01,-1.333601777252327425e+00,3.844018335668294983e-01
2.793631790688277383e-01,6.831729219198691139e-01,-2.962184862437155508e-01,6.273627730407498326e-01
1.378408438322554219e-01,1.947397444838449676e+00,-1.452437224849882913e-01,4.319984922594469201e-01
3.225848866064295883e-01,1.525500659576550788e+00,9.297025419791316025e-01,7.500458791716141382e-02
2.549969674573689393e-01,3.035392365130402226e+00,8.547031838650109847e-01,5.290318848183022116e-01
1.699828577824001041e-01,1.904376823372775362e+00,1.244101526824553439e+00,7.117804185701774866e-01
2.240402837988397788e-01,7.399899923688051384e-01,-2.418800268575368451e-01,6.033437175395958141e-01
2.438580145175341940e-01,1.954908733945597721e+00,-1.557625443467284265e+00,5.515399186529379438e-01
1.237735430074763388e-01,2.453743942028606462e+00,-5.868258232747511904e-01,7.590129138171020085e-01
3.082921806678505239e-01,2.270277553227991962e+00,1.523685529039793485e+00,5.236896378303164123e-01
8.525929672281723493e-02,2.248939892139266039e+00,-9.368136213474562712e-01,5.940752446374328866e-01
5.599483957178079674e-01,2.184535970650840930e+00,1.396994071597612574e-02,3.756129630584961188e-01
9.991607469981514389e-02,5.540636867372337182e-01,-9.676531090788832445e-01,1.629567842978838221e-01
2.816186345794927659e-01,1.730680300332990473e+00,-7.249201167805836565e-01,2.152990841988841053e-01
4.518389215189849706e-01,8.565635500458668172e-02,-7.522614814554930973e-01,7.929278800783456926e-02
1.143850599841834403e-01,2.868524229216154353e+00,9.358356071317603941e-01,7.211460091095053260e-01
1.038614226595260676e-01,9.308270924288060133e-01,4.285202165662725937e-01,1.579004388055292307e-01
1.255747231480445203e-01,2.965146035057376395e+00,5.220508940039234602e-01,8.225429128580596938e-01
1.092405594787602685e-01,1.839686972267786658e+00,1.301739675301395671e+00,7.636823339809282185e-01
5.317386705501088162e-01,2.824183572188527780e+00,7.144280613888724929e-01,5.461820640504044810e-03
3.411769130517338655e-01,4.035495838341649488e-01,7.076849321914671087e-01,4.216828222936914172e-01
1.416934905714345438e-01,2.754598193020167951e+00,7.175902981977726469e-01,8.021751659987557126e-01
7.265572924549930089e-01,3.943568436214830442e-01,1.474934320088090001e+00,1.266437084845778438e-01
1.036156388263638900e-01,2.396429344090693636e-01,4.233286877645159318e-02,8.354368545226606990e-01
5.250661086897549096e-02,1.362496321951911504e-01,9.433517402928053297e-01,8.935538717997719704e-01
5.574961211503449282e-02,2.859145473166207818e+00,9.100845711757958867e-01,8.914928746489747535e-01
2.520027633957840907e-01,7.936966383535359881e-01,1.423749388328200194e+00,2.293988961412808947e-01
2.818330961243517008e-01,2.136512027193790075e+00,-3.281252266383984928e-01,4.745059443089792994e-01
3.825850944900386907e-01,3.054613714814584213e+00,-8.532132256851223673e-01,3.870745236696273017e-01
3.251840938610021658e-01,2.981984144888475186e+00,1.292509970241569661e+00,5.402256261423254990e-01
3.637054915033464120e-01,6.708732030749122721e-01,-1.288748919983311536e+00,4.363819904656691673e-01
8.357027148694214091e-02,2.495451260351816192e+00,-4.723252895757412695e-02,6.965482126381845607e-01
6.131101900495421198e-02,1.796300482583980784e+00,1.428912140598967317e+00,5.370732814809053846e-01
6.279353916901680988e-01,1.624868906750951414e+00,8.625855309046599473e-01,8.669448071427554581e-03
4.822956030936758620e-01,2.677746183290675930e+00,-1.245641707071754922e+00,3.681756477063514166e-01
2.127227474379921324e-01,5.222020132777556167e-01,-8.487602687588468031e-01,6.760841255749139300e-01
3.299768536844472355e-01,7.036940223959433638e-01,-6.456507609483688181e-01,1.413291499311860044e-01
1.271183740437545340e-01,2.042734081940261737e-01,-1.035161561694127874e+00,3.460037161962845054e-01
3.686291627276194194e-01,3.167679729451315929e-01,1.045786523160785686e+00,3.868508484773334755e-01
1.195993397228070632e-01,1.666939516650031594e+00,-7.241115263867555774e-01,1.795642901719793350e-01
6.017207771123439519e-01,2.411605374608555064e+00,4.114496362779607175e-02,2.677461769848891171e-01
5.284439541835966869e-01,2.104436825062622862e+00,6.974348427816279283e-01,1.659723171371307870e-03
5.923967196086403764e-01,1.050236486502873046e+00,1.282518294405028181e+00,1.222466612315649126e-01
8.775157627553055173e-01,1.428855421129009429e+00,8.804336248813724453e-01,2.956037508081710286e-03
6.855448088832816200e-02,2.580575440595874515e+00,1.533623672694310880e-01,7.361210125337742660e-01
4.995615017506284672e-01,9.938991931466958363e-01,-9.125262234719579979e-01,3.283948923702795786e-01
8.449188688714859286e-02,2.125692976028240810e+00,7.624930897782071781e-01,5.328909367953869047e-01
6.908098331868505193e-01,5.142480762923578030e-01,3.917403373172926306e-01,1.269755057198244108e-01
2.269783180266893852e-01,1.082781989360178887e+00,-2.096458269657057727e-01,2.362443583925848967e-01
5.784595803295944361e-02,3.338469027894990226e-01,-4.544498959115703673e-01,8.328164423711195141e-01
6.324811504638928605e-01,2.009125902406191599e+00,1.334398960417209068e+00,9.628513652742187734e-02
4.397824821686976415e-01,2.388493671689363218e+00,1.407559079352499243e+00,4.257587193194836139e-01
3.279146743444380507e-01,8.492120825415059304e-01,-9.603994104510341634e-01,4.930722357292330327e-01
4.846209070924822337e-01,1.961071468192257417e+00,1.269881627026259840e+00,3.765460390985271855e-01
5.082155616608892423e-02,3.061700393945302690e+00,-1.412857984978922010e+00,2.539963743761184944e-01
2.424074982681966306e-01,2.070865122206167364e+00,-8.379054386513131725e-01,4.049733998735901563e-01
3.371954521146351413e-01,1.474960014822361387e+00,-1.238439514249719764e+00,4.178056495727031083e-01
5.682619735980729558e-01,4.538887846836336948e-02,8.872238638520693055e-01,4.941919700605090782e-03
7.826395279542605610e-02,2.310958017725848634e+00,3.234532137169382482e-01,8.340015930615540807e-01
8.820249037925614877e-01,1.508792992101025021e+00,-1.172390686843957752e+00,6.251074711923387817e-02
5.011793131353386999e-01,7.269640316777472577e-01,-1.413284159751657221e+00,2.574316242759325801e-01
1.603124544184477140e-01,1.028746867261536746e+00,7.454977476543691584e-01,4.188255555381817374e-01
5.509685891963726767e-02,1.099610813394313880e+00,7.621000219529845410e-01,8.872245749034931572e-01
2.206830005963716368e-01,1.746345088855812300e+00,-5.702626302434550265e-01,7.192930737421607823e-01
6.859653132169349354e-02,2.763790990845159001e+00,-4.719315890904844935e-01,2.596871292419681287e-01
7.818751854051771144e-02,2.818979066862536964e+00,1.045852707004446547e-01,7.419107397679999272e-01
6.540982815395034178e-02,1.601315832683261497e+00,-2.395142981841913432e-01,8.735143837155697755e-01
8.176724679563774911e-01,1.207688601201990730e+00,-7.035404808522377484e-01,1.104557116076738676e-01
2.962767239286220877e-01,2.983122435444537590e+00,-4.313838570642547499e-01,2.377528486233509430e-01
1.966634642821838419e-01,2.395635196378283371e+00,-1.266241382139362992e+00,2.686627933201234386e-01
9.042525711784654696e-02,2.545029956981102792e+00,-9.261984570854315812e-01,6.498841617840355189e-01
5.111711113887545954e-02,2.147934612407499166e+00,1.464827207485494664e+00,7.989010148753081797e-01
4.177129491614253176e-01,5.313701712267988597e-01,-1.282972006626727834e+00,5.137297727436844763e-01
1.265024901186120043e-01,2.666440676705704060e+00,-1.091689247137604957e+00,6.585482626469131295e-01
5.041388028055234782e-01,2.783431510828402455e+00,-9.056782845902582313e-01,2.079495863532908606e-01
8.771563253891798140e-02,1.664986836471863629e+00,1.366854516650631401e+00,6.274972315194202732e-01
2.218473622793215583e-01,9.373697402171556892e-01,8.627796736930315458e-02,1.146000841897895639e-02
6.524153303469781839e-01,9.068889720027666357e-01,1.122784081822787883e+00,2.367315084095150679e-01
1.321835209687196311e-01,7.143568752452005288e-01,-3.792440720814841404e-01,7.737941583695790992e-01
2.555338813160891731e-01,2.579341848218290156e+00,8.185407411280261059e-01,3.773571482192843995e-01
5.629421473550302174e-02,2.862085956154800659e+00,1.552028731262954819e+00,4.896796467953793419e-01
3.678862228855850902e-01,2.200897923975357884e+00,-7.548462159229778479e-01,3.522438364258663746e-01
8.283675294995124228e-01,2.358703216377164402e+00,2.107863306523499736e-01,1.014682084719075172e-01
5.372175413818970346e-01,5.278806309174741696e-01,-1.291954040603108922e+00,3.787848264434273693e-01
1.081019222058154095e-01,1.100337025841952920e+00,-4.651935549150029159e-01,7.967981643801359537e-01
2.696272338191503248e-01,2.503625768123858730e+00,1.063471450458015610e+00,1.495557429264541827e-01
1.026612540391025064e-01,1.134598414656002863e+00,-6.071485830149847551e-01,5.986120129492080721e-01
6.369955487454963539e-01,9.604178177908635483e-01,3.282633525004066133e-01,3.769056807502357831e-02
1.004442397677799137e-01,1.552788508968943049e+00,1.519675552426205556e+00,8.226063434397867802e-01
1.348646545028454047e-01,1.171575379861612642e+00,-2.766347245080457151e-01,7.212186800324247304e-01
3.670456911888454465e-01,2.596175001032189122e+00,-3.111274599943754104e-01,4.459351564597752171e-01
3.949451948869399653e-01,3.053218257384593848e+00,1.360812595789743451e+00,3.643577586160266502e-01
3.530291199749705511e-01,1.393356439788706602e+00,-1.100259650765488484e+00,3.337432744519325256e-01
1.507752770011384080e-01,2.542171358573704243e+00,-9.555421382734130553e-02,4.371654797696817307e-01
2.546624139977091139e-01,2.302392666452800718e+00,-3.767804429503887054e-01,6.795466135737213698e-01
7.805831636972776488e-02,2.032022646707813962e-01,2.708526782555431556e-01,4.803012798017676777e-01
1.009037783758619244e-01,1.557194771976083914e+00,9.314460939111857130e-01,6.131092794189368922e-01
2.704076072841166689e-01,3.126564093695621604e+00,5.763164389224346706e-01,1.255611843162970365e-01
3.672410818649053943e-01,1.683522565040308727e+00,-1.392317407830822251e+00,2.147182178989331947e-02
3.163731395784956657e-01,2.648409388244177265e+00,-9.092457230941617397e-01,5.759866223694897203e-01
5.325686458699849801e-01,3.372067530809008673e-01,1.482422082761789106e+00,7.408276614117514924e-02
5.220680083983798569e-01,1.556358819640289326e+00,-1.094039602544762069e+00,1.301651720304304316e-01
1.771796597234409076e-01,2.171714440303659011e+00,-1.219658282595586396e+00,6.452394347220442583e-01
4.391716223595670265e-01,1.379638137223612837e+00,1.987442338689426879e-02,4.055627569393708831e-01
1.003381365367681244e-01,2.052773470785498766e+00,9.417252827219040334e-01,6.881999855617146888e-01
1.590176974321924619e-01,2.539912622470644088e+00,-1.049828245812988836e+00,6.124805379793492044e-01
1.158206239940400839e-01,2.836627099786226847e+00,-7.583057023378514394e-02,3.123844812100881607e-02
7.355923626692209005e-01,1.944639880702140999e+00,6.079985927532360890e-01,7.105015685661286717e-02
3.963866292840320660e-01,2.667167735466680067e+00,-1.077080713854924765e+00,5.373253975439982177e-01
6.076623860365157892e-01,2.276848098729601588e+00,-1.228878519282272208e+00,2.719060638265125007e-02
7.036111900465256974e-02,1.768273514718057271e+00,7.800932634905173302e-01,8.768947197292566997e-01
4.292078762616683418e-01,1.617476256358191922e+00,-1.431406431934864942e+00,2.189470171645485630e-01
6.667425150225306796e-01,1.105616718870432003e+00,-7.387742334747093853e-02,1.696593106100410253e-01
1.441641335769948407e-01,4.389322888311669724e-01,-6.396943614186241245e-01,8.019023542835297391e-01
1.964988800356824439e-01,2.567358074758651743e+00,-1.039864882686545977e+00,6.214273020923661850e-01
3.841438240580382635e-01,2.019625277433692911e+00,-1.564884737811256477e+00,3.711787237689243568e-01
1.416850733178825483e-01,2.558104212903781871e+00,1.463481356485297091e+00,8.011012170933691223e-01
1.885200376766186237e-01,1.466915505519037044e+00,9.022718621778871295e-01,6.907168988813872090e-01
7.553228257243344013e-02,2.001237441009266149e+00,-1.470908848358143395e-02,1.610617890167784783e-01
5.106342875725623509e-01,2.309713391491250878e+00,-4.238584696145439867e-01,1.197484752148224585e-01
3.713017583699798063e-01,3.250581487127357505e-01,1.030400872444017235e+00,5.756424980311155570e-01
1.083499233997288480e-01,2.654789128767188977e+00,3.070417962261475786e-01,2.862648866292031302e-01
8.625553140446544642e-01,1.068047059752634365e+00,1.142519705259403162e+00,1.947453679233246415e-02
6.911751244772038616e-01,2.191768939200721800e+00,3.514317501397219434e-01,1.174193907328030528e-01
2.521935066687280846e-01,1.344530309621810638e+00,-3.629341895993034584e-01,1.370341342362434434e-01
2.424895513829968818e-01,2.395490168003383324e+00,5.864878526206918075e-02,1.335427892319365206e-01
